question,act
"What is the name of the place and search therein, and, in order to effect an entrance into the place, to break open any outer or inner door or window of a house or place, if that of the person to be arrested or of another person, or otherwise effect entry into the house or place, if after notification of his authority and purpose, and demand of admittance duly made, he cannot otherwise obtain admittance: if any such place is an apartment in the actual occupancy of a woman (not being the person to be arrested) who, according to custom, does not appear in public, the person or police officer shall, before entering the apartment, give notice to the woman that she is at liberty to withdraw, and shall afford her every reasonable facility for withdrawing, and may then break open the apartment and enter it.?",Criminal Procedure Code
What is the purpose of removing the apartment from the house?,Criminal Procedure Code
"What may happen if a police officer or other person authorized to make an arrest breaks out of any house or place in order to liberate himself or any other person who, having lawfully entered for the purpose of making an arrest, is detained therein?",Criminal Procedure Code
Why is the person arrested not subjected to more restraint than is necessary to prevent his escape?,Criminal Procedure Code
What may be the reason for the arrest of a person?,Criminal Procedure Code
"How does a police officer, or other person authorized in writing in that behalf by Inspector-General of the National Police Service, stop, search and detain—a) any aircraft, vessel or vehicle in or upon which there is reason to suspect that anything stolen or unlawfully obtained may be found; or (b) any aircraft, vessel or vehicle which there is reason to suspect has been used or employed in the commission or to facilitate the commission of an offence under the provisions of Chapters XXVI, XXVIII and XXIX of the Penal Code (Cap. 63); or (c) any person who may be reasonably suspected of having in his possession or conveying anything stolen or unlawfully obtained.?",Criminal Procedure Code
"What is the name of the person who was detained in respect of the detention under this section of an aircraft, vessel or vehicle?",Criminal Procedure Code
What is the purpose of the search?,Criminal Procedure Code
What does the officer or person making an arrest require?,Criminal Procedure Code
"A police officer may, without an order from a magistrate and without a warrant, arrest—(a) any person whom he suspects upon reasonable grounds of having committed a cognizable offence; (b) any person who commits a breach of the peace in his presence; (c) any person who obstructs a police officer while in the execution of his duty, or who has escaped or attempts to escape from lawful custody; (d) any person in whose possession anything is found which may reasonably be suspected to be stolen property or who may reasonably be suspected of having committed an offence with reference to that thing; (e) any person whom he finds in a highway, yard or other place during the night and whom he suspects upon reasonable grounds of having committed or being about to?",Criminal Procedure Code
Who is liable to be extradited under the Extradition (Contiguous and Foreign Countries) Act (Cap. 76) or the Extradition (Commonwealth Countries) Act (Cap. 77);?,Criminal Procedure Code
What is the name of the person who has reasonable cause to believe a warrant of arrest has been issued?,Criminal Procedure Code
What is the name of the officer in charge of a police station that may in the same manner arrest or cause to be arrested?,Criminal Procedure Code
How does the officer in charge of a police station require an officer subordinate to him to arrest without a warrant (otherwise than in his presence) any person who may lawfully be arrested without a warrant under section 30 require an officer subordinate to him to arrest without a warrant (otherwise than in his presence) any person who may lawfully be arrested without a warrant under section 30 shall deliver to the officer required to make the arrest an order in writing specifying the person to be arrested and the offence or other cause for which the arrest is to be made?,Criminal Procedure Code
"What may be the reason for the arrest of a person who refuses on the demand of the officer to give his name and residence, or give a name or residence which the officer has reason to believe to be false?",Criminal Procedure Code
"What is the name and residence of the person not be ascertained within twenty-four hours from the time of arrest, or should he fail to execute the bond, or, if so required, to furnish sufficient sureties, he shall forthwith be taken before the nearest magistrate having jurisdiction?",Criminal Procedure Code
What does a police officer need to do before a magistrate has jurisdiction in the case or before an officer in charge of a police station?,Criminal Procedure Code
What is a criminal offence involving injury to property?,Criminal Procedure Code
"What shall a private person arrest without a warrant make over the person so arrested to a police officer, or in the absence of a police officer shall take that person to the nearest police station?",Criminal Procedure Code
What is the name of the person who will be released?,Criminal Procedure Code
"What does the officer in charge of the police station do when a person has been taken into custody without a warrant for an offence other than murder, treason, robbery with violence and attempted robbery with violence the officer in charge of the police station to which the person has been brought may in any case and shall, if it does not appear practicable to bring that person before an appropriate subordinate court within twenty-four hours after he has been so taken into custody, inquire into the case, and, if it does not appear practicable to bring that person before an appropriate subordinate court within twenty-four hours after he has been so taken into custody, inquire into the case, and, unless the offence appears to the officer to be of a serious nature, release the person on his executing a bond, with or without sureties, for a reasonable amount to appear before a subordinate court at a time and place to be named in the bond, but where a person is retained in custody he shall be brought before a subordinate court as soon as practicable:?",Criminal Procedure Code
"[Act No. 22 of 1959, s. 6, Act No. 13 of 1988, Sch.] 36A. Remand by court (1) Pursuant to Article 49(1)(f) and (g) of the Constitution, a police officer shall present a person who has been arrested in court within twenty-four hours after being arrested. (2) Notwithstanding subsection (1), if a police officer has reasonable grounds to believe that the detention of a person arrested beyond the twenty-four hour period is necessary, the police officer shall— (a) produce the suspect before a court; and (b) apply in writing to the court for?",Criminal Procedure Code
"What is the purpose of determining an application under subsection (2), the court shall consider any objection that the suspect may have in relation to the application and may—a) release the suspect unconditionally; and (b) release the Question:?",Criminal Procedure Code
What is the purpose of the remand?,Criminal Procedure Code
"remand in custody of a suspect under subsection (5)(c) unless—a) there are compelling reasons for believing that the suspect shall not appear for trial, may interfere with witnesses or the conduct of investigations, or commit an offence while on release; (b) it is necessary to keep the suspect in custody for his protection, or, where the suspect is a minor, for his welfare; (c) the suspect is serving a custodial sentence; or (d) the suspect, having been arrested in relation to the commission of an offence, has breached a condition for his release.?",Criminal Procedure Code
What is the purpose of the court to ensure the attendance of a suspect under subsection ((4)(b)(ii) or (iii)?,Criminal Procedure Code
"What is the term for the extension of the time for remand under subsection (8) unless it is satisfied that having regard to the circumstances for which an order was issued under subsection (4)(c), it is necessary to grant the order?",Criminal Procedure Code
"What does the police station report to the nearest magistrate about the cases of all persons arrested without warrant within the limits of their respective stations, whether those persons have been admitted to bail or not?",Criminal Procedure Code
What may be the reason for the offence being committed in the presence of a magistrate within the local limits of his jurisdiction?,Criminal Procedure Code
What is the best title for a magistrate?,Criminal Procedure Code
What may happen if a person escapes or is rescued?,Criminal Procedure Code
What are the provisions of subsections 22 and 23?,Criminal Procedure Code
"What is the purpose of the Prevention of Terrorism Act (Cap. 59B), the Narcotic Drugs and Psychotropic Substances (Control) Ac (Cap. 245), the Prevention of Organized Crimes Act (Cap. 59), the Proceeds of Crime and Anti-Money Laundering Act (Cap. 59A) and the Prevention of Terrorism Act?",Criminal Procedure Code
What is the purpose of the prosecution to disclose certain evidence on which it intends to rely until immediately before the hearing?,Criminal Procedure Code
What is the purpose of the disclosure of evidence to the Court and the accused person under this section?,Criminal Procedure Code
What is the best title for a lawyer?,Criminal Procedure Code
"A magistrate is informed that a person is likely to commit a breach of the peace or disturb the public tranquillity, or to do any wrongful act that may probably occasion a breach of the peace or disturb the public tranquillity, the magistrate shall examine the informant on oath and may as hereinafter provided require the person in respect of whom the information is laid to show cause why he should not be ordered to execute a bond, with or without sureties, for keeping the peace for such period, not exceeding one year, as the magistrate thinks fit.?",Criminal Procedure Code
"When a magistrate not empowered to proceed under subsection (1) has reason to believe that a person is likely to commit a breach of the peace or disturb the public tranquillity, or to do any wrongful act that may probably occasion a breach of the peace or disturb the public tranquillity, and that a breach of the peace or disturbance cannot be prevented otherwise than by detaining the person in custody, the magistrate may, after recording his reasons, issue a warrant for his arrest (if he is not already in custody or before the court), and may send him before a magistrate empowered to deal with the case, with a copy of his reasons.?",Criminal Procedure Code
"What is the purpose of a magistrate before whom a person is sent under this section may detain that person in custody until the completion of the inquiry hereinafter prescribed. [Act No. 22 of 1959, s. 7.]?",Criminal Procedure Code
"What is likely to be dangerous to peace and good order within Kenya or is likely to lead to the commission of an offence; or (c) matter concerning a judge which amounts to libel under the Penal Code (Cap. 63), the magistrate may, in the manner provided in this Code, require that a person to show cause why he should not be ordered to execute a bond, with or without sureties, for his good behaviour for such a period, not?",Criminal Procedure Code
"What is the name of the person who should not be ordered to execute a bond, with or without sureties, for his good behaviour for such period, not exceeding one year, as the magistrate thinks fit?",Criminal Procedure Code
What does the magistrate do when he is informed on oath that a person is taking precautions to conceal his presence within the local limits of the magistrate’s jurisdiction?,Criminal Procedure Code
"What does a magistrate do when he is informed on oath that a person within the local limits of his jurisdiction— (a) is by habit a robber, housebreaker or thief; or (b) is by habit a receiver of stolen property, knowing it to have been stolen; or (c) is by habit a receiver of stolen property, knowing it to have been stolen; or (d) is by habit a receiver of stolen property, knowing it to have been stolen; or (d) is by habit a receiver of stolen property, knowing it to have been stolen; or (d) is by habit a receiver of stolen property, knowing it to have been stolen; or (d) is by habit a receiver of stolen property, knowing it to have been stolen; or (d) is by habit a receiver of stolen property, knowing it to have been stolen; or (d) is by habit a receiver of stolen property, knowing it to have been stolen; or (d) is by habit a receiver of stolen property, knowing it to have been stolen; or (d) is by habit a receiver of stolen property, knowing it to have?",Criminal Procedure Code
What is the purpose of the magistrate's order for a person to be restricted to a district in which his home is situated and be restricted to that district during a period of three years?,Criminal Procedure Code
What is the name of the person who is restricted to some other district he may specify that the person shall be so restricted?,Criminal Procedure Code
"What is the name of a magistrate acting under section 43, section 44, section 45 or section 46 who deems it necessary to require a person to show cause?",Criminal Procedure Code
"What shall the person in respect of whom an order under section 47 is made present in court, or, if he so desires, the substance thereof shall be explained to him?",Criminal Procedure Code
What does the magistrate do if he is not present in court?,Criminal Procedure Code
What shall be delivered by the officer serving or executing the summons or warrant to the person served with or arrested under it?,Criminal Procedure Code
"What does the magistrate do if he sees sufficient cause, and dispenses with the personal attendance of a person called upon to show cause why he should not be ordered to execute a bond for keeping the peace?",Criminal Procedure Code
What is the purpose of the inquiry?,Criminal Procedure Code
"(4) Where two or more persons have been associated together in the matter under inquiry they may be dealt with in the same or separate inquiries, as the magistrate thinks just?",Criminal Procedure Code
What is the magistrate's order for a person in respect of whom an inquiry is made?,Criminal Procedure Code
What is the name of a person in respect of whom an order is made under this section may appeal to the High Court?,Criminal Procedure Code
"If a person is in custody only for the purposes of the inquiry, who shall release him, or, if he is not in custody, shall discharge him?",Criminal Procedure Code
"What is the term for a person in respect of whom an order is made under section 47 or section 53. is, at the time the order is made, sentenced to or undergoing a sentence of imprisonment, the period of such order shall commence on the expiration of the sentence?",Criminal Procedure Code
What is a breach of the bond?,Criminal Procedure Code
"What may be the reason for a magistrate refusing to accept a surety offered under any of the preceding sections of this Part on theground that, for reasons to be recorded by the magistrate, the surety is an unfit person?",Criminal Procedure Code
"When a person has been ordered by a magistrate to give security for a period exceeding one year, the magistrate shall, if the person does not give security, issue a warrant directing him to be detained in prison pending the orders of the High Court, and the proceedings shall be laid as soon as conveniently may be before that court.?",Criminal Procedure Code
"How long has the High Court been examining the proceedings and requiring from the magistrate any further information or evidence which it thinks necessary, may make such order in the case as it thinks fit?",Criminal Procedure Code
What does the magistrate do if a person is imprisoned for failing to give security?,Criminal Procedure Code
What does the High Court have to do to cancel any order made under section 47 or section 53?,Criminal Procedure Code
What is deemed to be a condition for a surety for the peaceable conduct or good behaviour of another person?,Criminal Procedure Code
"What is the name of the person who, whilst subject to a restriction order, is found outside the district named in the orderwithout the written permission of the chief officer of police of the district, or who fails to comply with any condition attached to that permission, shall be guilty of an offence and liable to imprisonment for a term not exceeding twelve months?",Criminal Procedure Code
"What is the purpose of a police officer to interpose for the purpose of preventing, and shall to the best of his ability prevent, the Commission of a cognizable offence?",Criminal Procedure Code
What is the duty of the police officer to prevent or take cognizance of the commission of the offence?,Criminal Procedure Code
What is the purpose of a police officer knowing of a design to commit a cognizable offence to arrest without orders from amagistrate and without a warrant?,Criminal Procedure Code
What is a police officer's job?,Criminal Procedure Code
What is the name of a legal entity that has a legal status?,Criminal Procedure Code
"What is the name of a court that has authority to bring a person who is within the local limits of its jurisdiction to be brought before it any person who is within the local limits of its jurisdiction and is charged with an offence committed within Kenya, or which according to law may be dealt with as if it had been committed within Kenya, and to deal with the accused person according to its jurisdiction?",Criminal Procedure Code
What is the name of the court where a person accused of having committed an offence within Kenya has escaped or removed from the province or district within which the offence was committed and is found within another province or district?,Criminal Procedure Code
What is the name of the person who is to be sent in custody in pursuance of section 67?,Criminal Procedure Code
What does the High Court have power to do to try any offence subject to its jurisdiction at any place where it has power to hold sittings?,Criminal Procedure Code
Where shall the High Court hold sittings at such places and on such days as the Chief Justice may direct?,Criminal Procedure Code
"What is the name of a court in which every offence shall ordinarily be tried by a court within the local limits of whose jurisdiction it was committed, or within the local limits of whose jurisdiction the accused was apprehended, or has appeared in answer to a summons lawfully issued charging the offence?",Criminal Procedure Code
Who is accused of the commission of an offence by reason of anything which has been done or of any consequence which has ensued?,Criminal Procedure Code
What is a charge of the first-mentioned offence if the doer were capable of committing an offence?,Criminal Procedure Code
What is the name of a court that has jurisdiction over any of those local areas?,Criminal Procedure Code
What is the name of a court in which an offence committed whilst the offender is in the course of performing a journey or voyage may be tried by a court through or into the local limits of whose jurisdiction the offender or the person against whom or the thing in respect of which the offence was committed passed in the course of that journey or voyage?,Criminal Procedure Code
What is the name of a court in Kenya that has jurisdiction in the case?,Criminal Procedure Code
"Where shall the proceedings in the trial of any case under sections 140, 141, 145, 166 and 167 of the Penal Code (Cap. 63) be held in private and no person shall, in relation to such trial, publish or cause to be published by any means—a) any particulars calculated to lead to the identification of the victim;?",Criminal Procedure Code
What is the name of a person who contravenes the provisions of subsection (2) commits an offence and is liable on conviction?,Criminal Procedure Code
"If the accused person is in custody and the court directing the transfer thinks it expedient that custody should be continued, or, if he is not in custody, that he should be placed in custody, the court shall direct the offender to be taken by a police officer before the court having jurisdiction where the cause of complaint arose, and shall give a warrant for that purpose to the officer, and shall deliver to him the complaint and recognizances, if any, taken by the court, to be delivered to?",Criminal Procedure Code
"What is the purpose of the complaint and recognizances, if any, to be delivered to the court before whom the accused person is to be taken; and the complaint and recognizances, if any, shall be treated to all intents and purposes as if they had been taken by the last-mentioned court. (3) If the accused person is not continued or placed in custody, the court shall inform him that it has directed the transfer of the case, and thereupon the provisions of subsection (2) respecting the transmission and validity of the documents in the case shall apply.?",Criminal Procedure Code
What is the name of a magistrate holding a subordinate court of the first class?,Criminal Procedure Code
How many years did it take for a federal judge to rule on a federal court to rule on a federal court?,Criminal Procedure Code
What is the name of the court in which the case is transferred under section 79?,Criminal Procedure Code
Which of the following is not a criminal case or class of cases?,Criminal Procedure Code
What is the purpose of the High Court for the exercise of the power conferred by this section?,Criminal Procedure Code
"What is the purpose of the application, together with a copy of the grounds on which it is made, and no order shall be made on the merits of the application unless at least twenty-four hours have elapsed between the giving of notice and the hearing of the application. (5) When an accused person makes any such application, the High Court may direct him to execute a bond, with or without sureties, conditioned that he will, if convicted, pay the costs of the prosecutor. [Act No. 13 of 1982, 1st Sch., Act No. 12 of 2012, Sch.]?",Criminal Procedure Code
"If the accused is not before the court when a nolle prosequi is entered, the registrar or clerk of the court shall forthwith cause notice in writing of the entry of the nolle prosequi?",Criminal Procedure Code
What is the name of the registrar or clerk of the court who shall provide notice in writing of the entry of the nolle prosequi to be given to the keeper of the prison in which the accused may be detained?,Criminal Procedure Code
"[Act No. 39 of 1951, s. 3, Act No. 12 of 1984, Sch., Act No. 12 of 2012, Sch.]?",Criminal Procedure Code
What is the name of the legal entity that is a member of the Federal Court of Appeals for the District of Columbia?,Criminal Procedure Code
What is the purpose of APPOINTMENT OF PUBLIC PROSECUTORS AND CONDUCT OF PROSECUTIONS?,Criminal Procedure Code
"What does the Director of Public Prosecutions, by notice in the Gazette, appoint public prosecutors for Kenya or for any specified area thereof, and either generally or for any specified case or class of cases?",Criminal Procedure Code
"What is the name of the public prosecutor who may appear and plead without any written authority before any court in which any case of which he has charge is under trial or appeal; and if a private person instructs an advocate to prosecute in any such case the public prosecutor may conduct the prosecution, and the advocate so instructed shall act therein under his directions.]?",Criminal Procedure Code
"What is the name of the public prosecutor who may withdraw from the prosecution of any person, and upon withdrawal?",Criminal Procedure Code
"What is the purpose of a magistrate trying a case to permit the prosecution to be conducted by any person, but no person other than a public prosecutor or other officer generally or specially authorized by the Director of Public Prosecutions in this behalf shall have the same power of withdrawing from the prosecution as is provided by section 87, and the provisions of that section shall apply to withdrawal by that person or officer. (3) Any person conducting the prosecution may do so personally or by an advocate.]?",Criminal Procedure Code
What may be instituted by the making of a complaint or by the bringing before a magistrate of a person who has been arrested without warrant?,Criminal Procedure Code
"Where is the magistrate of the opinion that a complaint or formal charge made or presented under this section does not disclose an offence, the magistrate shall make an order refusing to admit the complaint or formal charge and shall record his reasons for the order.?",Criminal Procedure Code
"Upon receiving a complaint and having signed the charge in accordance with section 89, the magistrate may issue either a summons or a warrant to compel the attendance of the accused person before a subordinate court having jurisdiction to try the offence alleged to have been committed: Provided that a warrant shall not be issued in the first instance unless the complaint has been made upon oath either by the complainant or by a witness or witnesses. (2) The validity of proceedings taken in pursuance of a complaint or charge shall not be affected either by a defect in the complaint or charge or by the fact that a summons or warrant was issued without a complaint or charge. (3) A summons or warrant may be issued on any day of the week including Sunday. [Act No. 13 of 1982, 1st Sch, Act No. 19 of 2023, Sch.]?",Criminal Procedure Code
What is the name of the person who is accused of a crime?,Criminal Procedure Code
"What is the name of the court that issued summons to the person summoned and shall require him to appear at a time and place to be therein appointed before a court having jurisdiction to deal with the charge, and shall state shortly the offence with which the person against whom it is issued is charged. [Act No. 3 of 1982, 1st Sch.]?",Criminal Procedure Code
"What type of summons shall be served either by a police officer, an officer of the court issuing it or by such other person as the court may direct, or by such other person as the court may direct, and shall, if practicable, be served personally on the person summoned by delivering or tendering to him one of the duplicates of the summons?",Criminal Procedure Code
Where is the person summoned to serve the summons?,Criminal Procedure Code
What is the purpose of affixing one of the duplicates of the summons to some conspicuous part of the house or homestead in which the person summoned ordinarily resides and thereupon the summons shall be deemed to have been duly served?,Criminal Procedure Code
"Where the person summoned is in the active service of the Government, the court issuing the summons shall ordinarily send it in duplicate to the head of the office in which that person is employed, and the head shall thereupon cause the summons to be served in the manner provided by section 92 and shall return it to the court under his signature with the endorsement required by that section, and the signature shall be evidence of the service?",Criminal Procedure Code
What may be deemed to have been effected when the letter would arrive in ordinary course of post. [L.N. 199/1966.]?,Criminal Procedure Code
What is the name of the magistrate that sends the summons in duplicate to a magistrate within the local limits of which the person summoned resides or is to be there served?,Criminal Procedure Code
Where does the affidavit mentioned in this section may be attached to the duplicate of the summons and returned to the court?,Criminal Procedure Code
"If a magistrate issues a summons in respect of an offence other than a felony, he may if he sees reason to do so, and shall when the offence with which the accused is charged is punishable only by fine, or only by fine or imprisonment not exceeding three months, or by fine and such imprisonment, dispense with the personal attendance of the accused, if the accused pleads guilty in writing or appears by an advocate. (2) The magistrate trying a case may, at any subsequent stage of the proceedings, direct the personal attendance of the accused, and, if necessary, enforce his attendance in the manner hereinafter provided, but no such warrant shall be issued unless a complaint or charge has been made upon oath. (3) If a magistrate imposes a fine on an accused person whose personal attendance has been?",Criminal Procedure Code
"If a magistrate imposes a fine on an accused person whose personal attendance has been dispensed with under this section, and the fine is not paid within the time prescribed for payment, the magistrate may forthwith issue a summons calling upon the accused person to show cause why he should not be committed to prison for such term as the magistrate may then specify; and if the accused person does not attend upon the return of the summons the magistrate may forthwith issue a warrant and commit the person to prison for such term as the magistrate may then fix?",Criminal Procedure Code
What is the name of the person who is not admitted in writing or through that person’s advocate?,Criminal Procedure Code
What is a warrant issued for the appearance of the accused?,Criminal Procedure Code
"What is the name of the court where the accused does not appear at the time and place appointed in and by the summons, and his personal attendance has not been dispensed with under section 99?",Criminal Procedure Code
What shall the warrant of arrest be under the hand of the judge or magistrate issuing it and shall bear the seal of the court?,Criminal Procedure Code
"What may be the reason for the arrest of a person in respect of an offence other than murder, treason or rape?",Criminal Procedure Code
What does the officer to whom the warrant is directed shall forward the bond to the court?,Criminal Procedure Code
"What type of warrant may be directed to one or more police officers, or to one police officer and to all other police officers of the area within which the court has jurisdiction, or generally to all police officers of the area: (1) A warrant of arrest may be directed to one or more police officers, or to one police officer and to all other police officers of the area within which the court has jurisdiction, or generally to all police officers of the area: Given that a court issuing a warrant may, if its immediate execution is necessary, and no police officer is immediately available, direct it to any other person or persons, and such person or persons shall execute the same. (2) When a warrant is directed to more officers or persons than one, it may be executed by all or by any one or more of them.?",Criminal Procedure Code
What may be the reason for the arrest of an escaped convict or person who has been accused of a cognizable offence and has eluded pursuit?,Criminal Procedure Code
"What is the name of a magistrate having jurisdiction, unless security is taken under section 103?",Criminal Procedure Code
What is a warrant directed to a police officer whose name is endorsed upon the warrant by the officer to whom it is directed or endorsed?,Criminal Procedure Code
What does the police officer or other person executing a warrant of arrest do?,Criminal Procedure Code
What does the police officer or other person executing a warrant of arrest have to bring the person arrested before the court before which he is required by law to produce that person?,Criminal Procedure Code
What is a warrant of arrest in Kenya?,Criminal Procedure Code
Where is the warrant of arrest to be executed outside the local limits of the jurisdiction of the court issuing it?,Criminal Procedure Code
What is the purpose of the warrant of arrest directed to a police officer to be executed outside the local limits of the jurisdiction of the court issuing it?,Criminal Procedure Code
What is the purpose of the police officer to whom it is directed to execute it without endorsement in any place outside the local limits of the jurisdiction of the court which issued it?,Criminal Procedure Code
"What does the magistrate do if the person has been arrested for an offence other than murder, treason or rape, and he is ready and willing to give bail to the satisfaction of the magistrate?",Criminal Procedure Code
"Who is ready and willing to give bail to the satisfaction of the magistrate, or if a direction has been endorsed under section 103 on the warrant and the person is ready and willing to give the security required by the direction, the magistrate shall take the bail or security, as the case may be, and shall forward the bond to the court which issued the warrant?",Criminal Procedure Code
"What does a warrant have in common with a warrant, and any variance between it and the written complaint or information, or between either and the evidence produced on the part of the prosecution at a trial, shall not affect the validity of any proceedings at or subsequent to the hearing of the case, but, if a variance appears to the court to be such that the accused has been thereby deceived or misled, the court may, at the request of the accused, adjourn the hearing of the case to some future date, and in the meantime remand the accused or admit him to bail. [Act No. 13 of 1982, 1st Sch.]?",Criminal Procedure Code
"Where is the person for whose appearance or arrest the officer presiding in a court is empowered to issue a summons or warrant is present in court, the officer may require the person to execute a bond, with or without sureties, for his appearance in that court.?",Criminal Procedure Code
"What does the officer presiding may issue when a person is bound by a bond taken under this Code to appear before a court does not so appear, the officer presiding may issue a warrant directing that the person be arrested and produced before him?",Criminal Procedure Code
What does the officer in charge of the prison provide for the safe custody of the prisoner during his absence from the prison?,Criminal Procedure Code
"What are the provisions of this Part relating to a summons and warrant, and their issue, service and execution, shall, so far as may be, apply to every summons and every warrant of arrest issued under this Code. [Act No. 10 of 1983, Sch.]?",Criminal Procedure Code
"What is the purpose of the application for a search warrant in which a police officer or a person named in the search warrant is to search the place, building, ship, aircraft, vehicle, box or receptacle?",Criminal Procedure Code
118A. What is the name of an ex-parte application for a search warrant under section 118?,Criminal Procedure Code
"What may be issued on any day (including Sunday), and may be executed on any day (including Sunday) between the hours of sunrise and sunset, but the court may, by the warrant authorize the police officer or other person to whom it is addressed to execute it at any hour. [Act No. 10 of 1983, Sch.]?",Criminal Procedure Code
"Where a person in or about the building or place is reasonably suspected of concealing about his person an article for which search should be made, that person may be searched?",Criminal Procedure Code
(4) If that person is a woman the provisions of section 27 shall be observed?,Criminal Procedure Code
What is the purpose of the appeal or the trial?,Criminal Procedure Code
"The provisions of subsections (1) and (3) of section 102, and sections 104, 106, 109, 110 and 111, shall, so far as may be, apply to search warrants issued under section 118.?",Criminal Procedure Code
What does the High Court do in any case direct that an accused person be admitted to bail or that bail required by a subordinate court or police officer be reduced?,Criminal Procedure Code
