question,act
What is the rate of excise duty payable by reference to the excisable value of excisable goods imported into Kenya?,Excise Duty Act
What does the excisable value of excisable services specified in item 4 of Part II of the First Schedule not include?,Excise Duty Act
"What is the legal basis of the Act No. 4 of 2023, s. 41?",Excise Duty Act
What is the ex-factory selling price of excisable goods?,Excise Duty Act
"What are excisable goods imported into Kenya, or removed from the factory of a licensed manufacturer, in a package intended for sale with, or of a kind usually sold with the goods in a sale by retail; and (b) the package— (i) is not marked or labelled with a net weight; or (ii) is not commonly sold as containing, or is not commonly reputed to contain, a specific quantity or weight; and (c) the owner of the goods is unable to satisfy the Commissioner of the correct net weight of the package, the excisable goods shall be liable to excise duty according to the gross weight of the package and its contents.?",Excise Duty Act
What shall the Commissioner determine and specify the allowance for tare or wastage that may be granted and the conditions under which it is?,Excise Duty Act
What is the legal basis for determining and specifying the allowance for tare or wastage that may be granted and the conditions under which it is granted?,Excise Duty Act
What is the purpose of a supply of excisable services deemed to be made in Kenya if the services are supplied from a place of business of the supplier in Kenya?,Excise Duty Act
"Where is the excise duty paid in respect of excisable goods imported into, or manufactured in Kenya by a licensed manufacturer and which have been used as raw materials in the manufacture of other excisable goods (hereinafter referred to as ""finished goods""), the excise duty paid on the raw materials shall be offset against the excise duty payable on the finished goods.?",Excise Duty Act
What is the best title for a lawyer?,Excise Duty Act
What is the rate of excise duty payable to a person who manufactures excisable goods or supplies excisable services in contravention of subsection (1)?,Excise Duty Act
What is the excise duty payable by a person under subsection (2)?,Excise Duty Act
A person who intends to undertake any of the activities specified in section 15(1) shall apply to the Commissioner for a licence for any of the activities specified in section 15(1).?,Excise Duty Act
"The Commissioner may refuse an application under subsection (2) if satisfied that—a) the applicant has been convicted of an offence under this Act or the Tax Procedures Act (Cap. 469B); (b) the applicant has been convicted of an offence involving dishonesty or fraud under any law; (c) the applicant—(i) is or has been declared bankrupt or insolvent; or (ii) is in the process of liquidation or receivership; or (d) in the case of an application to be a manufacturer of excisable goods, the factory, plant or equipment, specified in the application is not adequate to manufacture or secure excisable goods;?",Excise Duty Act
"What shall the Commissioner give an applicant for a licence under section 16 written notice of the decision on the application and if the application is refused, the notice shall include reasons for the refusal?",Excise Duty Act
What shall the Commissioner do if he is suspended?,Excise Duty Act
What is the purpose of a licence issued to a manufacturer of excisable goods?,Excise Duty Act
"A licensed person shall display in a conspicuous place—a) the original of the licence at the principal place of business; and (b) in case of excisable services, a certified copy of the licence at every other place of business. (2) A licensed person shall notify the Commissioner, in writing—a) if the licensed person ceases to carry on the activity for which the licence is issued; (b) it there is any change in the name, address, place of business, ownership, constitution, or nature of the principal activity or activities carried on by the licensed person; (c) of any period in which the licensed person closes operations on a temporary basis; or (d) if, the case of a licensed manufacturer, there is any change in the factory specified in the licence, or the plant and equipment used to manufacture excisable goods. (3) A notification under subsection (2) shall be?",Excise Duty Act
What is the purpose of a notification under subsection (2) to be lodged with the Commissioner?,Excise Duty Act
"Where a licence is suspended under subsection (1), the Commissioner shall serve the licensed person with written notice of the suspension. (3) Where a licence is suspended under subsection (1), the Commissioner shall serve the licensed person with written notice of the suspension.?",Excise Duty Act
"Where a licensed person lodges a notice of appeal in accordance with subsection (4), the Commissioner shall, within fourteen days after receipt of the notice, either— (a) accept the appeal and revoke the suspension of the licence; (b) provide the licensed person with written notice of the action required to be taken before the date specified in the notice being not less than fourteen days to remedy deficiencies that led to the suspension of the?",Excise Duty Act
"What may be the reason for the suspension of the licence and revocation of the suspension if the action is taken within the specified time; or (c) reject the appeal and cancel the licence under section 21. (6) If the Commissioner fails to take action under subsection (5) within the time specified in that subsection, the suspension shall stand revoked. [Act No. 10 of 2018, s. 26, Act No. 4 of 2023, s. 42.]?",Excise Duty Act
"The Commissioner shall, by notice in writing, cancel the licence of a person when— (a) the Commissioner has received notification under section 19 (2) (a); (b) the person fails to appeal the suspension of the licence within the time specified in section 20(4); (c) the person fails to comply with a notice served on the person under section 20 (5) (b) within the time specified in the notice or within such further time as the Commissioner may allow; or (d) deleted by Act No. 10 of 2018, s. 27; (e) the Commissioner rejects an appeal against the suspension of a licence under section 20 (5) (c).?",Excise Duty Act
"What does the Act No. 10 of 2018, s. 27.]?",Excise Duty Act
If the licence of a licensed manufacturer is suspended or cancelled—a) the manufacturer shall—(i) immediately cease to manufacture excisable goods; (ii) immediately pay all excise duty on excisable goods on hand in respect of which duty is still unpaid; (iii) dispose of excisable goods and materials in the manufacturer's factory in accordance with the direction of the Commissioner; (b) the Commissioner may—(i) require the licensed manufacturer to remove excisable goods in the manufacturer's factory to another place approved by the Commissioner; and (ii) take control of the manufacturer's factory and of any excisable goods at the factory as may be necessary for the protection of revenue and ensure compliance with this Act.?,Excise Duty Act
"What shall the Commissioner do if the licence of a person, other than a person to whom subsection (2) applies, is suspended or cancelled, the person shall immediately cease to undertake the activity for which the licence is issued?",Excise Duty Act
Where does the Commissioner suspend a licence under this Act?,Excise Duty Act
"What is the name of the person who has violated any regulations relating to health and safety, standards or packaging of goods?",Excise Duty Act
What shall the Commissioner do if goods are subject to excise control?,Excise Duty Act
What does the Commissioner do when goods are subject to excise control?,Excise Duty Act
"What is the purpose of ensuring proper accounting of excisable goods under excise control, a licensed manufacturer shall—a) keep and maintain at the factory, metering and measuring devices, and such other equipment as may be necessary in order to enable the Commissioner to take an account of, or check by weight, gauge or measure, all excisable goods or materials in the factory; (b) store excisable goods in the factory in such manner as to facilitate the taking of a full account of the goods; (c) keep a materials account in the approved form and enter therein the particulars of all raw materials and intermediate goods received at the factory for use in manufacturing, and balance the account at the end of each month; (d) keep a finished goods account in the approved form and enter therein particulars of all excisable goods manufactured therein and delivered therefrom and shall balance?",Excise Duty Act
What is the purpose of subsection (1)(a)?,Excise Duty Act
What does the Commissioner have to do with the excise duty?,Excise Duty Act
What does the Commissioner have to do to keep or use a still?,Excise Duty Act
What may be the reason for the discrepancy between the manufacturer's actual inventory and recorded inventory?,Excise Duty Act
"What shall the Cabinet Secretary in the regulations specify—a) the excisable goods to which excise stamps shall be affixed; (b) the systems for management of excise stamps and excisable goods, and (c) the place and time of affixing excise stamps.?",Excise Duty Act
"What is a person who—a) defaces or prints over an excise stamp affixed on any excisable goods or package; (b) knowingly is in possession of excisable goods on which excise stamps have not been affixed and which have not been exempted from the requirements of this Act or Regulations made under this Act; (c) acquires or attempts to acquire an excise stamp without the authority of the Commissioner; (d) prints, counterfeits, makes or in any way creates an excise stamp without the authority of the Commissioner;?",Excise Duty Act
"What does a person who commits an offence under subsection (6) be liable, upon conviction, to a fine not exceeding five million shillings or imprisonment for a term not exceeding three years, or to both?",Excise Duty Act
What is the minimum age of a person in the United States?,Excise Duty Act
"What is the purpose of the refund of excise duty paid by a person on excisable goods manufactured in, or imported into, Kenya?",Excise Duty Act
"i) within twelve months from the date of payment of the duty, in the case of an application under subsection (1); or (ii) within twelve months from the earlier date specified in?",Excise Duty Act
What shall the amount of a refund of excise duty payable under this section be made in accordance with the Tax Procedures Act (Cap. 469B)?,Excise Duty Act
What shall the Commissioner pay the excise duty to the Commissioner to the extent that it has been recovered within thirty days of the recovery?,Excise Duty Act
"What is the purpose of a refund of excise duty given to a person who proposes to dispose of, or use, the goods for a purpose inconsistent with the purpose for which the refund was granted?",Excise Duty Act
What does a person need to do before this?,Excise Duty Act
What shall the importer be liable to pay excise duty on disposal or inconsistent use?,Excise Duty Act
"What type of goods are exempt from excise duty under the Second Schedule and the person subsequently disposes of, or uses, the goods in a manner inconsistent with the exemption?",Excise Duty Act
What is the purpose of the Tax Procedures Act (Cap. 469B)?,Excise Duty Act
"What shall a person liable to pay excise duty under this Act keep such records as may be specified in this Act or the Regulations and shall retain the records for the time period, and in the manner specified in the Tax Procedures Act (Cap. 469B).?",Excise Duty Act
What is the purpose of submitting an excise duty return to a licensed manufacturer or a supplier of excisable services?,Excise Duty Act
"What is the purpose of assessing, collecting?",Excise Duty Act
"What is the purpose of assessing, collecting, accounting and enforcing the payment of excise duty on the importation of goods into Kenya, the East African Community Customs Management Act, 2004 shall apply as if excise duty were customs duty: provided that—a) the Tax Procedures Act (Cap. 469B), shall apply with regard to imposition of interest and penalties; and (b) in cases where interest becomes payable it shall not, in aggregate, exceed the principal tax.?",Excise Duty Act
"What is the purpose of payment of excise duty within twenty-four hours (1) Despite the provisions of section 36, excise duty on betting and gaming, offered through a platform or other medium, shall be remitted to the Commissioner by a bookmaker within twenty-four hours from the closure of transactions of the day. (2) For the purposes of this section, “closure of transactions of the day” means midnight of that day. (3) The Commissioner may, by notice in the Gazette, require taxpayers in any sector to remit excise duty collected on certain excisable services within twenty-four hours from the closure of transactions of the day.]?",Excise Duty Act
What is the name of the person who is convicted of rape?,Excise Duty Act
"What does the Commissioner require a person to give security for the due compliance with this Act and generally for the protection of the excise duty revenue, and pending the giving of security in relation to goods subject to excise control, the Commissioner may refuse to permit removal or exportation of the goods, or to process any declaration in relation thereto, or to license any person to do so?",Excise Duty Act
"A person who undertakes an activity referred to in section 15(1)(a) or (b) without being licensed to do so shall be liable to a penalty equal to— (a) double the excise duty that would have been payable if the person were licensed or five million shillings, whichever is higher in the case of a person to whom section 15(1)(a) applies; or (b) double the amount of excise duty payable or five million shillings, whichever is higher in respect of the importation of excisable goods requiring an excise stamp, in the case of a person to whom section 15(1)(b) applies.?",Excise Duty Act
How does the Tax Procedures Act apply to penalties imposed under this section?,Excise Duty Act
What is the purpose of removing excisable goods from excise control in contravention of section 24 (3)(b)?,Excise Duty Act
"What is a penalty for a plant or excisable goods that have been manufactured contrary to the provisions of this Act, or which have been removed from the place where they ought to have been charged with excise duty before such duty has been charged and either paid or secured commits an offence?",Excise Duty Act
What is the legal name of the person who is a member of the United States House of Representatives?,Excise Duty Act
What is a general penalty for a person who contravenes any provision of this Act or any regulation made thereunder for which no specific penalty is provided?,Excise Duty Act
"What is the name of the person who commits an offence and shall be liable, on conviction, to a fine not exceeding two million shillings or imprisonment for a term not exceeding two years, or to both?",Excise Duty Act
"Question: If a determination is made under subsection (1), the Commissioner shall issue an assessment giving effect to the determination. (2) If a determination is made under subsection (1), the Commissioner shall issue an assessment giving effect to the determination. (3) If a determination is made under subsection (1), the Commissioner shall issue an assessment giving effect to the determination.?",Excise Duty Act
What is the definition of “scheme”?,Excise Duty Act
What kind of services are excisable goods or excisable services to be subject to a lower rate of excise duty?,Excise Duty Act
"In the case of the alteration being an imposition of excise duty or an increased rate of excise duty, the licensed person may, after payment of the duty, whether directly or indirectly, add the difference caused by the alteration to the agreed price;?",Excise Duty Act
"What is the abolition of excise duty or a reduced rate of excise duty, the purchaser of the goods or services may, if the licensed person has not, directly or indirectly, paid the duty or has paid duty at a lower rate, deduct the difference caused by the alteration from the agreed price; c) any refund or payment of increased duty resulting from the alteration not being finally adopted shall be adjusted between the parties to the agreement in such manner as the case may require.?",Excise Duty Act
What is a statutory duty in relation to goods or services?,Excise Duty Act
"What are the exceptions and adaptations that may be prescribed in relation to imported excisable goods, whether liable to any duty of customs or not, as if all such goods were liable to duties of customs and as if those duties include excise duty?",Excise Duty Act
What is the purpose of the Regulations made under this Act?,Excise Duty Act
What is the purpose of the repeal of the Customs and Excise Act?,Excise Duty Act
Where does the commencement of this Act take place?,Excise Duty Act
What is the effect of the repealed Act on the employment or appointment of any person in the services of the Authority at the commencement of this Act?,Excise Duty Act
"What is Act No. 38 of 2016, Act No. 11 of 2017, s. 5, Act No. 10 of 2018, s. 32, L.N. 239/2018, L.N. 240/2018, Act No. 23 of 2019, s. 26, Act No. 1 of 2020, s. 41, Act No. 2 of 2020, Sch., Act No. 8 of 2020, s. 17, Act No. 22 of 2022, s. 35, L.N. 176/2022, L.N. 204/2022, Act No. 4 of 2023, s. 47, Act No. 12 of 2024, s. 27.]?",Excise Duty Act
"What is the percentage of imported paper or paperboard of tariff heading 3919.90.90, 3920.10.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3920.45, 3?",Excise Duty Act
"What is the price of imported plates of plastic of tariff heading 3919.90.90, 3920.10.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90, 3920.43.90,?",Excise Duty Act
"What is the rate of excise duty of fruit juices (including grape must), and vegetable juice, unfermented and Shs. 14.14 per litre not containing added spirit, whether or not containing added sugar or other sweetening matter Food supplements 10% Cosmetics and Beauty products of tariff heading No. 3303, 3304, 3305 and 3307 15% Bottled or similarly packaged waters and other non-alcoholic beverages, not Shs. 6.41 per litre including fruit or vegetable juices. Beer, Cider, Perry, Mead, Opaque beer and mixtures of fermented beverages KSh. 22.50 per centilitre with non-alcoholic beverages and spirituous beverages of alcoholic strength not of pure alcohol:Provided exceeding 6% that, Beer, cider, perry, mead, opaque beer and mixtures of fermented beverages with non-alcoholic beverages and spirituous beverages manufactured by licensed small independent brewers shall be subject to the rate of “KSh 10 per centilitre of pure alcohol; Powdered beer Shs. 129.53 per kg Wines including fortified wines, and other alcoholic beverages?",Excise Duty Act
"Which of the following is not a type of vehicle: motor vehicles of tariff heading 87.02, 87.03 and 87.04?",Excise Duty Act
What is the name of the motor vehicles of tariff no. 8703.24.90 and 8703.33.90; and(iv) imported motor vehicles of cylinder capacity exceeding 1500cc of tariff heading?,Excise Duty Act
"How many more motorcycles of tariff are there than motorcycle ambulances, locally assembled motor cycles and electric motorcycles?",Excise Duty Act
"What is the percentage of imported sugar confectionary of tariff heading 17.04; KSh. 85.82 per kg Imported White chocolate of heading 1704;Imported chocolate and other food preparations containing cocoa of tariff nos. 1806.31.00, 1806.32.00 and 1806.90.00; Shs. 257.55 per kg Imported gas cylinders 35% Imported Glass bottles (excluding imported glass bottles for packaging of pharmaceutical products)Provided that it shall not apply to glass bottles imported from any of the countries within the East African Community 35% Jewellery of tariff heading 7113 and imported jewellery of tariff heading 7117 15% Products containing nicotine or nicotine substitutes intended for inhalation without combustion or oral application but excluding medicinal products approved by the Cabinet Secretary responsible for matters relating to health and other manufactured tobacco and manufactured tobacco substitutes that have been homogenized and reconstituted tobacco, tobacco extracts and essences KSh. 2,000.00 per kg Articles of plastic of tariff heading 3923.30.00 and 3923.90.90?",Excise Duty Act
What is the percentage of sugar imported by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar imported for processing by a registered pharmaceutical manufacturer and raw sugar?,Excise Duty Act
What percentage of the value or shs of the value or shs are imported by a registered pharmaceutical manufacturer and raw sugar imported for processing by a licensed sugar refinery?,Excise Duty Act
What is the difference between paper and paperboard?,Excise Duty Act
"What is the minimum amount of electricity that is imported from East African Community Partner States that meet the East African Community Rules of Origin 25% or KSh. 200 per kilogramme, whichever is higher Imported Fully Assembled Electric transformers and parts of tariff codes?",Excise Duty Act
What is the price of ceramics of tariff 3215.11.00 and 3215.19.00 but excluding those originating from East African Community Partner States that meet the East African Community Rules of Origin?,Excise Duty Act
How many square meter is a square meter?,Excise Duty Act
What is the average rate of monthlyinflation of the preceding financial year?,Excise Duty Act
What color is the saturated polyester?,Excise Duty Act
What is the difference between vinyl acetate/vinyl esters and vinyl acetate/vinyl esters?,Excise Duty Act
What is the name of the manufacturer of emulsion-styrene acrylic?,Excise Duty Act
What is the legal status of a person with a B.A.M. or a B.A.M.?,Excise Duty Act
"[Act No. 10 of 2018, s. 32(b)(i), Act No. 8 of 2021, s. 32(b), Act No. 4 of 2023, s. 47(b)(i)]?",Excise Duty Act
"[Act No. 10 of 2018, s. 32 (b)(ii), Act No. 4 of 2023, s. 47(b)(ii).]?",Excise Duty Act
"[Act No. 10 of 2018, s. 32 (b)(iii), Act No. 4 of 2023, s. 47(b)(iii)]?",Excise Duty Act
"[Act No. 8 of 2021, s. 32(c), Act No. 4 of 2023, s. 47(b)(iv), Act No. 12 of 2024, s. 27(b)(ii).]?",Excise Duty Act
"[Act No. 8 of 2021, s. 32c), Act No. 4 of 2023, s. 47(b)(vii), Act No. 12 of 2024, s. 27(b)(iv).]?",Excise Duty Act
What is the legal name of the person who is a member of the United States House of Representatives?,Excise Duty Act
"[Act No. 4 of 2023, s. 47(ix), Act No. 12 of 2024, s. 27(b)(v).]?",Excise Duty Act
"What is the name of the alcoholic fermentation of an extract derived from barley, malt, a cereal grain, starch or saccharine matter and hops or hops substitute, in potable water with other substitute ingredients and which contains more than two per centum of proof spirit, but does not include— (a) any beer brewed by any person for personal consumption and which is not offered for sale; or (b) any kind of beer that, by order of the Cabinet Secretary, is excluded from the provisions of this Act;?",Excise Duty Act
What is the name of the person who is excluded from the provisions of this Act?,Excise Duty Act
What does the Kenya Post Office Savings Bank Act mean?,Excise Duty Act
What is the rate of inflation in a financial year?,Excise Duty Act
What is the name of the company that produces distilled water at the same temperature?,Excise Duty Act
What shall the following excisable goods be exempt from excise duty when purchased before clearance through Customs or removal from excise control?,Excise Duty Act
What is the name of the country where excisable services are provided in Kenya?,Excise Duty Act
"[Act No. 8 of 2021, s. 33(b).]?",Excise Duty Act
What is the exemption under this paragraph?,Excise Duty Act
What is the name of the legal entity that is a member of the United States House of Representatives?,Excise Duty Act
"What is the purpose of this proviso to apply to residents returning from countries that operate left hand drive motor vehicles. [Act No. 15 of 2017, s. 6(b)(ii);]?",Excise Duty Act
What is a legal term for a vehicle?,Excise Duty Act
"What is the name of the international agreement that means an agreement between the Government of Kenya and a foreign government, international organization, or aid agency for the provision of financial, technical, humanitarian, or administrative assistance to the Government of Kenya?",Excise Duty Act
"What is the name of the state in which the Act No. 38 of 2016, s. 25.]?",Excise Duty Act
"[Act No. 38 of 2016, s. 25, Act No. 15 of 2017, s. 6(c).]?",Excise Duty Act
"What is the name of the state in which the Act No. 38 of 2016, s. 25.]?",Excise Duty Act
What is the name of the legal entity that is a member of the United States House of Representatives and is a member of the United States House of Representatives?,Excise Duty Act
"[Article No. 2 of 2020, Sch., Act No. 8 of 2021, s. 33 (a).]?",Excise Duty Act
"What is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if a person is convicted of rape or rape, what is the name of the law that states that if?",Excise Duty Act
What is the name of the original equipment manufacturer operating in Kenya?,Excise Duty Act
"[Act No. 4 of 2023, s. 48.]?",Excise Duty Act
